design_point,iteration,ScenarioId,IterationId,porthosAttackName,time,AirbaseId,porthosEntityId,athosEntityId,entityTypeName,EntityName,containedEntityName,killCriteria,KillCriteriaAchieved
3,2,13,6,Attack3,563565.0,PGUA,19,656,AirDefense,HEL_System_1_mount,,k-kill,1
3,2,13,6,Attack3,563565.0,PGUA,128,665,PumpTruck,PGUA_PumpTruck1,,k-kill,1
3,2,13,6,Attack3,563565.0,PGUA,129,666,PumpTruck,PGUA_PumpTruck2,,k-kill,1
3,2,13,6,Attack3,563565.0,PGUA,767,812,Bomber,bomber-5,,k-kill,1
3,2,13,6,Attack3,563565.0,PGUA,767,812,Bomber,bomber-5,,PTO 4,1
3,2,13,6,Attack3,563565.0,PGUA,767,812,Bomber,bomber-5,,PTO 24,1
3,2,13,6,Attack3,563565.0,PGUA,769,814,Bomber,bomber-7,,k-kill,1
3,2,13,6,Attack3,563565.0,PGUA,769,814,Bomber,bomber-7,,PTO 4,1
3,2,13,6,Attack3,563565.0,PGUA,769,814,Bomber,bomber-7,,PTO 24,1
3,2,13,6,Attack3,563565.0,PGUA,784,820,Tanker,tanker-10,,k-kill,1
3,2,13,6,Attack3,563565.0,PGUA,784,820,Tanker,tanker-10,,PTO 4,1
3,2,13,6,Attack3,563565.0,PGUA,784,820,Tanker,tanker-10,,PTO 24,1
3,2,13,6,Attack3,563565.0,PGUA,785,821,Tanker,tanker-11,,k-kill,1
3,2,13,6,Attack3,563565.0,PGUA,785,821,Tanker,tanker-11,,PTO 4,1
3,2,13,6,Attack3,563565.0,PGUA,785,821,Tanker,tanker-11,,PTO 24,1
3,2,13,6,Attack3,563565.0,PGUA,786,822,Tanker,tanker-12,,k-kill,1
3,2,13,6,Attack3,563565.0,PGUA,786,822,Tanker,tanker-12,,PTO 4,1
3,2,13,6,Attack3,563565.0,PGUA,786,822,Tanker,tanker-12,,PTO 24,1
3,2,13,6,Attack3,563565.0,PGUA,789,824,Tanker,tanker-15,,k-kill,1
3,2,13,6,Attack3,563565.0,PGUA,789,824,Tanker,tanker-15,,PTO 4,1
3,2,13,6,Attack3,563565.0,PGUA,789,824,Tanker,tanker-15,,PTO 24,1
3,2,13,6,Attack3,563565.0,PGUA,790,825,Tanker,tanker-16,,k-kill,1
3,2,13,6,Attack3,563565.0,PGUA,790,825,Tanker,tanker-16,,PTO 4,1
3,2,13,6,Attack3,563565.0,PGUA,790,825,Tanker,tanker-16,,PTO 24,1
4,5,9,4,Attack1,194315.0,PAED,23,261,AirDefense,PAED_THAAD_1_missile_launcher_4,,k-kill,1
4,5,9,4,Attack1,194315.0,PAED,27,265,AirDefense,PAED_THAAD_1_radar,,k-kill,1
4,5,9,4,Attack1,194315.0,PAED,29,267,AirDefense,PAED_THAAD_1_control_station,,k-kill,1
4,5,9,4,Attack1,194315.0,PAED,31,269,AirDefense,PAED_THAAD_1_power_truck,,k-kill,1
4,5,9,4,Attack1,194315.0,PAED,42,272,FuelTruck,PAED FuelTruck1,,k-kill,1
4,5,9,4,Attack1,194315.0,PAED,43,273,FuelTruck,PAED FuelTruck2,,k-kill,1
4,5,9,4,Attack1,194315.0,PAED,44,274,FuelTruck,PAED FuelTruck3,,k-kill,1
4,5,9,4,Attack1,194315.0,PAED,45,275,FuelTruck,PAED FuelTruck4,,k-kill,1
4,5,9,4,Attack1,194315.0,PAED,132,284,PumpTruck,PAED_PumpTruck1,,k-kill,1
4,5,9,4,Attack1,194315.0,PAED,133,285,PumpTruck,PAED_PumpTruck2,,k-kill,1
4,5,9,4,Attack1,194315.0,PAED,134,286,PumpTruck,PAED_PumpTruck3,,k-kill,1
4,5,9,4,Attack1,194315.0,PAED,135,287,PumpTruck,PAED_PumpTruck4,,k-kill,1
4,5,9,4,Attack1,194315.0,PAED,673,658,Fighter,fighter-1,,k-kill,1
4,5,9,4,Attack1,194315.0,PAED,673,658,Fighter,fighter-1,,PTO 4,1
4,5,9,4,Attack1,194315.0,PAED,673,658,Fighter,fighter-1,,PTO 24,1
4,5,9,4,Attack1,194315.0,PAED,674,659,Fighter,fighter-2,,k-kill,1
4,5,9,4,Attack1,194315.0,PAED,674,659,Fighter,fighter-2,,PTO 4,1
4,5,9,4,Attack1,194315.0,PAED,674,659,Fighter,fighter-2,,PTO 24,1
4,5,9,4,Attack1,194315.0,PGUA,6,663,AirDefense,THAAD_1_missile_launcher_1,,k-kill,1
4,5,9,4,Attack1,194315.0,PGUA,9,664,AirDefense,THAAD_1_missile_launcher_4,,k-kill,1
4,5,9,4,Attack1,194315.0,PGUA,10,665,AirDefense,Patriot_1_missile_launcher_1,,k-kill,1
4,5,9,4,Attack1,194315.0,PGUA,11,666,AirDefense,Patriot_1_missile_launcher_2,,k-kill,1
4,5,9,4,Attack1,194315.0,PGUA,12,667,AirDefense,Patriot_1_missile_launcher_3,,k-kill,1
4,5,9,4,Attack1,194315.0,PGUA,13,668,AirDefense,THAAD_1_radar,,k-kill,1
4,5,9,4,Attack1,194315.0,PGUA,14,669,AirDefense,Patriot_1_radar,,k-kill,1
4,5,9,4,Attack1,194315.0,PGUA,15,670,AirDefense,THAAD_1_control_station,,k-kill,1
4,5,9,4,Attack1,194315.0,PGUA,17,672,AirDefense,THAAD_1_power_truck,,k-kill,1
4,5,9,4,Attack1,194315.0,PGUA,18,673,AirDefense,Patriot_1_power_truck,,k-kill,1
4,5,11,5,Attack2,492480.0,PAED,20,258,AirDefense,PAED_THAAD_1_missile_launcher_1,,k-kill,1
4,5,11,5,Attack2,492480.0,PAED,21,259,AirDefense,PAED_THAAD_1_missile_launcher_2,,k-kill,1
4,5,11,5,Attack2,492480.0,PAED,22,260,AirDefense,PAED_THAAD_1_missile_launcher_3,,k-kill,1
4,5,11,5,Attack2,492480.0,PAED,24,261,AirDefense,PAED_Patriot_1_missile_launcher_1,,k-kill,1
4,5,11,5,Attack2,492480.0,PAED,25,262,AirDefense,PAED_Patriot_1_missile_launcher_2,,k-kill,1
4,5,11,5,Attack2,492480.0,PAED,26,263,AirDefense,PAED_Patriot_1_missile_launcher_3,,k-kill,1
4,5,11,5,Attack2,492480.0,PAED,28,264,AirDefense,PAED_Patriot_1_radar,,k-kill,1
4,5,11,5,Attack2,492480.0,PAED,30,265,AirDefense,PAED_Patriot_1_control_station,,k-kill,1
4,5,11,5,Attack2,492480.0,PAED,32,266,AirDefense,PAED_Patriot_1_power_truck,,k-kill,1
4,5,11,5,Attack2,492480.0,PAED,33,267,AirDefense,PAED_HEL_System_1_mount,,k-kill,1
4,5,11,5,Attack2,492480.0,PGUA,19,655,AirDefense,HEL_System_1_mount,,k-kill,1
4,5,11,5,Attack2,492480.0,PGUA,39,661,FuelTruck,PGUA FuelTruck6,,k-kill,1
4,5,11,5,Attack2,492480.0,PGUA,40,662,FuelTruck,PGUA FuelTruck7,,k-kill,1
4,5,11,5,Attack2,492480.0,PGUA,41,663,FuelTruck,PGUA FuelTruck8,,k-kill,1
4,5,11,5,Attack2,492480.0,PGUA,129,665,PumpTruck,PGUA_PumpTruck2,,k-kill,1
4,5,11,5,Attack2,492480.0,PGUA,131,667,PumpTruck,PGUA_PumpTruck4,,k-kill,1
4,5,13,6,Attack3,563565.0,PAED,46,258,FuelTruck,PAED FuelTruck5,,k-kill,1
4,5,13,6,Attack3,563565.0,PAED,47,259,FuelTruck,PAED FuelTruck6,,k-kill,1
4,5,13,6,Attack3,563565.0,PAED,48,260,FuelTruck,PAED FuelTruck7,,k-kill,1
4,5,13,6,Attack3,563565.0,PAED,49,261,FuelTruck,PAED FuelTruck8,,k-kill,1
4,5,13,6,Attack3,563565.0,PAED,50,262,FuelTruck,PAED FuelTruck9,,k-kill,1
4,5,13,6,Attack3,563565.0,PAED,51,263,FuelTruck,PAED FuelTruck10,,k-kill,1
4,5,13,6,Attack3,563565.0,PAED,52,264,FuelTruck,PAED FuelTruck11,,k-kill,1
4,5,13,6,Attack3,563565.0,PAED,53,265,FuelTruck,PAED FuelTruck12,,k-kill,1
4,5,13,6,Attack3,563565.0,PGUA,16,650,AirDefense,Patriot_1_control_station,,k-kill,1
4,6,15,7,Attack1,194315.0,PAED,1036,243,Building,GeneratedSet_003,,Breach,1
4,6,15,7,Attack1,194315.0,PAED,1036,243,Building,GeneratedSet_003,,k-kill,1
4,6,15,7,Attack1,194315.0,PAED,1037,244,Building,GeneratedSet_004,,Breach,1
4,6,15,7,Attack1,194315.0,PAED,1037,244,Building,GeneratedSet_004,,k-kill,1
4,6,15,7,Attack1,194315.0,PAED,23,261,AirDefense,PAED_THAAD_1_missile_launcher_4,,k-kill,1
4,6,15,7,Attack1,194315.0,PAED,27,265,AirDefense,PAED_THAAD_1_radar,,k-kill,1
4,6,15,7,Attack1,194315.0,PAED,29,267,AirDefense,PAED_THAAD_1_control_station,,k-kill,1
4,6,15,7,Attack1,194315.0,PAED,31,269,AirDefense,PAED_THAAD_1_power_truck,,k-kill,1
4,6,15,7,Attack1,194315.0,PAED,42,272,FuelTruck,PAED FuelTruck1,,k-kill,1
4,6,15,7,Attack1,194315.0,PAED,43,273,FuelTruck,PAED FuelTruck2,,k-kill,1
4,6,15,7,Attack1,194315.0,PAED,44,274,FuelTruck,PAED FuelTruck3,,k-kill,1
4,6,15,7,Attack1,194315.0,PAED,45,275,FuelTruck,PAED FuelTruck4,,k-kill,1
4,6,15,7,Attack1,194315.0,PAED,132,284,PumpTruck,PAED_PumpTruck1,,k-kill,1
4,6,15,7,Attack1,194315.0,PAED,133,285,PumpTruck,PAED_PumpTruck2,,k-kill,1
4,6,15,7,Attack1,194315.0,PAED,134,286,PumpTruck,PAED_PumpTruck3,,k-kill,1
4,6,15,7,Attack1,194315.0,PAED,135,287,PumpTruck,PAED_PumpTruck4,,k-kill,1
4,6,15,7,Attack1,194315.0,PGUA,6,665,AirDefense,THAAD_1_missile_launcher_1,,k-kill,1
4,6,15,7,Attack1,194315.0,PGUA,9,666,AirDefense,THAAD_1_missile_launcher_4,,k-kill,1
4,6,15,7,Attack1,194315.0,PGUA,10,667,AirDefense,Patriot_1_missile_launcher_1,,k-kill,1
4,6,15,7,Attack1,194315.0,PGUA,11,668,AirDefense,Patriot_1_missile_launcher_2,,k-kill,1
4,6,15,7,Attack1,194315.0,PGUA,12,669,AirDefense,Patriot_1_missile_launcher_3,,k-kill,1
4,6,15,7,Attack1,194315.0,PGUA,13,670,AirDefense,THAAD_1_radar,,k-kill,1
4,6,15,7,Attack1,194315.0,PGUA,14,671,AirDefense,Patriot_1_radar,,k-kill,1
4,6,15,7,Attack1,194315.0,PGUA,15,672,AirDefense,THAAD_1_control_station,,k-kill,1
4,6,15,7,Attack1,194315.0,PGUA,16,673,AirDefense,Patriot_1_control_station,,k-kill,1
4,6,15,7,Attack1,194315.0,PGUA,17,674,AirDefense,THAAD_1_power_truck,,k-kill,1
4,6,15,7,Attack1,194315.0,PGUA,18,675,AirDefense,Patriot_1_power_truck,,k-kill,1
4,6,15,7,Attack1,194315.0,PGUA,128,685,PumpTruck,PGUA_PumpTruck1,,k-kill,1
4,6,15,7,Attack1,194315.0,PGUA,129,686,PumpTruck,PGUA_PumpTruck2,,k-kill,1
4,6,15,7,Attack1,194315.0,PGUA,130,687,PumpTruck,PGUA_PumpTruck3,,k-kill,1
4,6,15,7,Attack1,194315.0,PGUA,131,688,PumpTruck,PGUA_PumpTruck4,,k-kill,1
4,6,17,8,Attack2,492480.0,PAED,20,258,AirDefense,PAED_THAAD_1_missile_launcher_1,,k-kill,1
4,6,17,8,Attack2,492480.0,PAED,21,259,AirDefense,PAED_THAAD_1_missile_launcher_2,,k-kill,1
4,6,17,8,Attack2,492480.0,PAED,22,260,AirDefense,PAED_THAAD_1_missile_launcher_3,,k-kill,1
4,6,17,8,Attack2,492480.0,PAED,24,261,AirDefense,PAED_Patriot_1_missile_launcher_1,,k-kill,1
4,6,17,8,Attack2,492480.0,PAED,25,262,AirDefense,PAED_Patriot_1_missile_launcher_2,,k-kill,1
4,6,17,8,Attack2,492480.0,PAED,26,263,AirDefense,PAED_Patriot_1_missile_launcher_3,,k-kill,1
4,6,17,8,Attack2,492480.0,PAED,28,264,AirDefense,PAED_Patriot_1_radar,,k-kill,1
4,6,17,8,Attack2,492480.0,PAED,30,265,AirDefense,PAED_Patriot_1_control_station,,k-kill,1
4,6,17,8,Attack2,492480.0,PAED,32,266,AirDefense,PAED_Patriot_1_power_truck,,k-kill,1
4,6,17,8,Attack2,492480.0,PAED,33,267,AirDefense,PAED_HEL_System_1_mount,,k-kill,1
4,6,17,8,Attack2,492480.0,PAED,683,648,Fighter,fighter-11,,k-kill,1
4,6,17,8,Attack2,492480.0,PAED,683,648,Fighter,fighter-11,,PTO 4,1
4,6,17,8,Attack2,492480.0,PAED,683,648,Fighter,fighter-11,,PTO 24,1
4,6,17,8,Attack2,492480.0,PAED,689,650,Tanker,tanker-5,,k-kill,1
4,6,17,8,Attack2,492480.0,PAED,689,650,Tanker,tanker-5,,PTO 4,1
4,6,17,8,Attack2,492480.0,PAED,689,650,Tanker,tanker-5,,PTO 24,1
4,6,17,8,Attack2,492480.0,PGUA,777,808,Fighter,fighter-19,,k-kill,1
4,6,17,8,Attack2,492480.0,PGUA,777,808,Fighter,fighter-19,,PTO 4,1
4,6,17,8,Attack2,492480.0,PGUA,777,808,Fighter,fighter-19,,PTO 24,1
4,6,17,8,Attack2,492480.0,PGUA,778,809,Fighter,fighter-20,,k-kill,1
4,6,17,8,Attack2,492480.0,PGUA,778,809,Fighter,fighter-20,,PTO 4,1
4,6,17,8,Attack2,492480.0,PGUA,778,809,Fighter,fighter-20,,PTO 24,1
4,6,19,9,Attack3,563565.0,PAED,671,638,Bomber,bomber-3,,k-kill,1
4,6,19,9,Attack3,563565.0,PAED,671,638,Bomber,bomber-3,,PTO 4,1
4,6,19,9,Attack3,563565.0,PAED,671,638,Bomber,bomber-3,,PTO 24,1
4,6,19,9,Attack3,563565.0,PAED,681,640,Fighter,fighter-9,,k-kill,1
4,6,19,9,Attack3,563565.0,PAED,681,640,Fighter,fighter-9,,PTO 4,1
4,6,19,9,Attack3,563565.0,PAED,681,640,Fighter,fighter-9,,PTO 24,1
4,6,19,9,Attack3,563565.0,PAED,682,641,Fighter,fighter-10,,k-kill,1
4,6,19,9,Attack3,563565.0,PAED,682,641,Fighter,fighter-10,,PTO 4,1
4,6,19,9,Attack3,563565.0,PAED,682,641,Fighter,fighter-10,,PTO 24,1
4,6,19,9,Attack3,563565.0,PAED,685,643,Tanker,tanker-1,,k-kill,1
4,6,19,9,Attack3,563565.0,PAED,685,643,Tanker,tanker-1,,PTO 4,1
4,6,19,9,Attack3,563565.0,PAED,685,643,Tanker,tanker-1,,PTO 24,1
4,6,19,9,Attack3,563565.0,PAED,686,644,Tanker,tanker-2,,k-kill,1
4,6,19,9,Attack3,563565.0,PAED,686,644,Tanker,tanker-2,,PTO 4,1
4,6,19,9,Attack3,563565.0,PAED,686,644,Tanker,tanker-2,,PTO 24,1
4,6,19,9,Attack3,563565.0,PAED,687,645,Tanker,tanker-3,,k-kill,1
4,6,19,9,Attack3,563565.0,PAED,687,645,Tanker,tanker-3,,PTO 4,1
4,6,19,9,Attack3,563565.0,PAED,687,645,Tanker,tanker-3,,PTO 24,1
4,6,19,9,Attack3,563565.0,PAED,688,646,Tanker,tanker-4,,k-kill,1
4,6,19,9,Attack3,563565.0,PAED,688,646,Tanker,tanker-4,,PTO 4,1
4,6,19,9,Attack3,563565.0,PAED,688,646,Tanker,tanker-4,,PTO 24,1
4,6,19,9,Attack3,563565.0,PAED,690,647,Tanker,tanker-6,,k-kill,1
4,6,19,9,Attack3,563565.0,PAED,690,647,Tanker,tanker-6,,PTO 4,1
4,6,19,9,Attack3,563565.0,PAED,690,647,Tanker,tanker-6,,PTO 24,1
4,6,19,9,Attack3,563565.0,PAED,691,648,Tanker,tanker-7,,k-kill,1
4,6,19,9,Attack3,563565.0,PAED,691,648,Tanker,tanker-7,,PTO 4,1
4,6,19,9,Attack3,563565.0,PAED,691,648,Tanker,tanker-7,,PTO 24,1
4,6,19,9,Attack3,563565.0,PAED,692,649,Tanker,tanker-8,,k-kill,1
4,6,19,9,Attack3,563565.0,PAED,692,649,Tanker,tanker-8,,PTO 4,1
4,6,19,9,Attack3,563565.0,PAED,692,649,Tanker,tanker-8,,PTO 24,1
4,6,19,9,Attack3,563565.0,PGUA,19,650,AirDefense,HEL_System_1_mount,,k-kill,1
4,6,19,9,Attack3,563565.0,PGUA,768,803,Bomber,bomber-6,,k-kill,1
4,6,19,9,Attack3,563565.0,PGUA,768,803,Bomber,bomber-6,,PTO 4,1
4,6,19,9,Attack3,563565.0,PGUA,768,803,Bomber,bomber-6,,PTO 24,1
4,6,19,9,Attack3,563565.0,PGUA,784,817,Tanker,tanker-10,,k-kill,1
4,6,19,9,Attack3,563565.0,PGUA,784,817,Tanker,tanker-10,,PTO 4,1
4,6,19,9,Attack3,563565.0,PGUA,784,817,Tanker,tanker-10,,PTO 24,1
4,6,19,9,Attack3,563565.0,PGUA,785,818,Tanker,tanker-11,,k-kill,1
4,6,19,9,Attack3,563565.0,PGUA,785,818,Tanker,tanker-11,,PTO 4,1
4,6,19,9,Attack3,563565.0,PGUA,785,818,Tanker,tanker-11,,PTO 24,1
1,5,9,4,Attack1,,PAED,4,87,FuelTank,FuelTank1,,rupture,1
1,5,9,4,Attack1,,PAED,5,88,FuelTank,FuelTank2,,rupture,1
1,5,9,4,Attack1,194315.0,PAED,24,258,AirDefense,PAED_Patriot_1_missile_launcher_1,,k-kill,1
1,5,9,4,Attack1,194315.0,PAED,25,259,AirDefense,PAED_Patriot_1_missile_launcher_2,,k-kill,1
1,5,9,4,Attack1,194315.0,PAED,26,260,AirDefense,PAED_Patriot_1_missile_launcher_3,,k-kill,1
1,5,9,4,Attack1,194315.0,PAED,28,261,AirDefense,PAED_Patriot_1_radar,,k-kill,1
1,5,9,4,Attack1,194315.0,PAED,30,262,AirDefense,PAED_Patriot_1_control_station,,k-kill,1
1,5,9,4,Attack1,194315.0,PAED,32,263,AirDefense,PAED_Patriot_1_power_truck,,k-kill,1
1,5,9,4,Attack1,194315.0,PAED,674,654,Fighter,fighter-2,,k-kill,1
1,5,9,4,Attack1,194315.0,PAED,674,654,Fighter,fighter-2,,PTO 4,1
1,5,9,4,Attack1,194315.0,PAED,674,654,Fighter,fighter-2,,PTO 24,1
1,5,9,4,Attack1,194315.0,PAED,681,655,Fighter,fighter-9,,k-kill,1
1,5,9,4,Attack1,194315.0,PAED,681,655,Fighter,fighter-9,,PTO 4,1
1,5,9,4,Attack1,194315.0,PAED,681,655,Fighter,fighter-9,,PTO 24,1
1,5,9,4,Attack1,,PGUA,1,9,FuelTank,FuelTank1,,rupture,1
1,5,9,4,Attack1,,PGUA,2,10,FuelTank,FuelTank2,,rupture,1
1,5,9,4,Attack1,194315.0,PGUA,10,658,AirDefense,Patriot_1_missile_launcher_1,,k-kill,1
1,5,9,4,Attack1,194315.0,PGUA,11,659,AirDefense,Patriot_1_missile_launcher_2,,k-kill,1
1,5,9,4,Attack1,194315.0,PGUA,12,660,AirDefense,Patriot_1_missile_launcher_3,,k-kill,1
1,5,9,4,Attack1,194315.0,PGUA,14,661,AirDefense,Patriot_1_radar,,k-kill,1
1,5,9,4,Attack1,194315.0,PGUA,16,662,AirDefense,Patriot_1_control_station,,k-kill,1
1,5,9,4,Attack1,194315.0,PGUA,18,663,AirDefense,Patriot_1_power_truck,,k-kill,1
1,5,11,5,Attack2,,PAED,4,87,FuelTank,FuelTank1,,rupture,1
1,5,11,5,Attack2,,PAED,5,88,FuelTank,FuelTank2,,rupture,1
1,5,11,5,Attack2,492480.0,PAED,42,258,FuelTruck,PAED FuelTruck1,,k-kill,1
1,5,11,5,Attack2,492480.0,PAED,43,259,FuelTruck,PAED FuelTruck2,,k-kill,1
1,5,11,5,Attack2,492480.0,PAED,44,260,FuelTruck,PAED FuelTruck3,,k-kill,1
1,5,11,5,Attack2,492480.0,PAED,45,261,FuelTruck,PAED FuelTruck4,,k-kill,1
1,5,11,5,Attack2,492480.0,PAED,132,270,PumpTruck,PAED_PumpTruck1,,k-kill,1
1,5,11,5,Attack2,492480.0,PAED,133,271,PumpTruck,PAED_PumpTruck2,,k-kill,1
1,5,11,5,Attack2,492480.0,PAED,134,272,PumpTruck,PAED_PumpTruck3,,k-kill,1
1,5,11,5,Attack2,492480.0,PAED,135,273,PumpTruck,PAED_PumpTruck4,,k-kill,1
1,5,11,5,Attack2,492480.0,PAED,677,644,Fighter,fighter-5,,k-kill,1
1,5,11,5,Attack2,492480.0,PAED,677,644,Fighter,fighter-5,,PTO 4,1
1,5,11,5,Attack2,492480.0,PAED,677,644,Fighter,fighter-5,,PTO 24,1
1,5,11,5,Attack2,492480.0,PAED,679,645,Fighter,fighter-7,,k-kill,1
1,5,11,5,Attack2,492480.0,PAED,679,645,Fighter,fighter-7,,PTO 4,1
1,5,11,5,Attack2,492480.0,PAED,679,645,Fighter,fighter-7,,PTO 24,1
1,5,11,5,Attack2,492480.0,PAED,687,646,Tanker,tanker-3,,k-kill,1
1,5,11,5,Attack2,492480.0,PAED,687,646,Tanker,tanker-3,,PTO 4,1
1,5,11,5,Attack2,492480.0,PAED,687,646,Tanker,tanker-3,,PTO 24,1
1,5,11,5,Attack2,,PGUA,1,9,FuelTank,FuelTank1,,rupture,1
1,5,11,5,Attack2,,PGUA,2,10,FuelTank,FuelTank2,,rupture,1
1,5,13,6,Attack3,,PAED,4,87,FuelTank,FuelTank1,,rupture,1
1,5,13,6,Attack3,,PAED,5,88,FuelTank,FuelTank2,,rupture,1
1,5,13,6,Attack3,563565.0,PAED,680,637,Fighter,fighter-8,,k-kill,1
1,5,13,6,Attack3,563565.0,PAED,680,637,Fighter,fighter-8,,PTO 4,1
1,5,13,6,Attack3,563565.0,PAED,680,637,Fighter,fighter-8,,PTO 24,1
1,5,13,6,Attack3,563565.0,PAED,682,638,Fighter,fighter-10,,k-kill,1
1,5,13,6,Attack3,563565.0,PAED,682,638,Fighter,fighter-10,,PTO 4,1
1,5,13,6,Attack3,563565.0,PAED,682,638,Fighter,fighter-10,,PTO 24,1
1,5,13,6,Attack3,,PGUA,1,9,FuelTank,FuelTank1,,rupture,1
1,5,13,6,Attack3,,PGUA,2,10,FuelTank,FuelTank2,,rupture,1
1,5,13,6,Attack3,563565.0,PGUA,34,639,FuelTruck,PGUA FuelTruck1,,k-kill,1
1,5,13,6,Attack3,563565.0,PGUA,128,647,PumpTruck,PGUA_PumpTruck1,,k-kill,1
1,5,13,6,Attack3,563565.0,PGUA,129,648,PumpTruck,PGUA_PumpTruck2,,k-kill,1
1,5,13,6,Attack3,563565.0,PGUA,130,649,PumpTruck,PGUA_PumpTruck3,,k-kill,1
1,5,13,6,Attack3,563565.0,PGUA,131,650,PumpTruck,PGUA_PumpTruck4,,k-kill,1
1,5,13,6,Attack3,563565.0,PGUA,767,794,Bomber,bomber-5,,k-kill,1
1,5,13,6,Attack3,563565.0,PGUA,767,794,Bomber,bomber-5,,PTO 4,1
1,5,13,6,Attack3,563565.0,PGUA,767,794,Bomber,bomber-5,,PTO 24,1
1,5,13,6,Attack3,563565.0,PGUA,775,795,Fighter,fighter-17,,k-kill,1
1,5,13,6,Attack3,563565.0,PGUA,775,795,Fighter,fighter-17,,PTO 4,1
1,5,13,6,Attack3,563565.0,PGUA,775,795,Fighter,fighter-17,,PTO 24,1
1,5,13,6,Attack3,563565.0,PGUA,785,796,Tanker,tanker-11,,k-kill,1
1,5,13,6,Attack3,563565.0,PGUA,785,796,Tanker,tanker-11,,PTO 4,1
1,5,13,6,Attack3,563565.0,PGUA,785,796,Tanker,tanker-11,,PTO 24,1
1,6,15,7,Attack1,,PAED,4,87,FuelTank,FuelTank1,,rupture,1
1,6,15,7,Attack1,,PAED,5,88,FuelTank,FuelTank2,,rupture,1
1,6,15,7,Attack1,194315.0,PAED,24,258,AirDefense,PAED_Patriot_1_missile_launcher_1,,k-kill,1
1,6,15,7,Attack1,194315.0,PAED,25,259,AirDefense,PAED_Patriot_1_missile_launcher_2,,k-kill,1
1,6,15,7,Attack1,194315.0,PAED,26,260,AirDefense,PAED_Patriot_1_missile_launcher_3,,k-kill,1
1,6,15,7,Attack1,194315.0,PAED,28,261,AirDefense,PAED_Patriot_1_radar,,k-kill,1
1,6,15,7,Attack1,194315.0,PAED,30,262,AirDefense,PAED_Patriot_1_control_station,,k-kill,1
1,6,15,7,Attack1,194315.0,PAED,32,263,AirDefense,PAED_Patriot_1_power_truck,,k-kill,1
1,6,15,7,Attack1,194315.0,PAED,679,654,Fighter,fighter-7,,k-kill,1
1,6,15,7,Attack1,194315.0,PAED,679,654,Fighter,fighter-7,,PTO 4,1
1,6,15,7,Attack1,194315.0,PAED,679,654,Fighter,fighter-7,,PTO 24,1
1,6,15,7,Attack1,194315.0,PAED,682,655,Fighter,fighter-10,,k-kill,1
1,6,15,7,Attack1,194315.0,PAED,682,655,Fighter,fighter-10,,PTO 4,1
1,6,15,7,Attack1,194315.0,PAED,682,655,Fighter,fighter-10,,PTO 24,1
1,6,15,7,Attack1,,PGUA,1,9,FuelTank,FuelTank1,,rupture,1
1,6,15,7,Attack1,,PGUA,2,10,FuelTank,FuelTank2,,rupture,1
1,6,15,7,Attack1,194315.0,PGUA,10,656,AirDefense,Patriot_1_missile_launcher_1,,k-kill,1
1,6,15,7,Attack1,194315.0,PGUA,11,657,AirDefense,Patriot_1_missile_launcher_2,,k-kill,1
1,6,15,7,Attack1,194315.0,PGUA,12,658,AirDefense,Patriot_1_missile_launcher_3,,k-kill,1
1,6,15,7,Attack1,194315.0,PGUA,14,659,AirDefense,Patriot_1_radar,,k-kill,1
1,6,15,7,Attack1,194315.0,PGUA,16,660,AirDefense,Patriot_1_control_station,,k-kill,1
1,6,15,7,Attack1,194315.0,PGUA,18,661,AirDefense,Patriot_1_power_truck,,k-kill,1
1,6,15,7,Attack1,194315.0,PGUA,769,819,Bomber,bomber-7,,k-kill,1
1,6,15,7,Attack1,194315.0,PGUA,769,819,Bomber,bomber-7,,PTO 4,1
1,6,15,7,Attack1,194315.0,PGUA,769,819,Bomber,bomber-7,,PTO 24,1
1,6,17,8,Attack2,,PAED,4,87,FuelTank,FuelTank1,,rupture,1
1,6,17,8,Attack2,,PAED,5,88,FuelTank,FuelTank2,,rupture,1
1,6,17,8,Attack2,492480.0,PAED,42,258,FuelTruck,PAED FuelTruck1,,k-kill,1
1,6,17,8,Attack2,492480.0,PAED,43,259,FuelTruck,PAED FuelTruck2,,k-kill,1
1,6,17,8,Attack2,492480.0,PAED,44,260,FuelTruck,PAED FuelTruck3,,k-kill,1
1,6,17,8,Attack2,492480.0,PAED,45,261,FuelTruck,PAED FuelTruck4,,k-kill,1
1,6,17,8,Attack2,492480.0,PAED,132,270,PumpTruck,PAED_PumpTruck1,,k-kill,1
1,6,17,8,Attack2,492480.0,PAED,133,271,PumpTruck,PAED_PumpTruck2,,k-kill,1
1,6,17,8,Attack2,492480.0,PAED,134,272,PumpTruck,PAED_PumpTruck3,,k-kill,1
1,6,17,8,Attack2,492480.0,PAED,135,273,PumpTruck,PAED_PumpTruck4,,k-kill,1
1,6,17,8,Attack2,492480.0,PAED,670,645,Bomber,bomber-2,,k-kill,1
1,6,17,8,Attack2,492480.0,PAED,670,645,Bomber,bomber-2,,PTO 4,1
1,6,17,8,Attack2,492480.0,PAED,670,645,Bomber,bomber-2,,PTO 24,1
1,6,17,8,Attack2,492480.0,PAED,671,646,Bomber,bomber-3,,k-kill,1
1,6,17,8,Attack2,492480.0,PAED,671,646,Bomber,bomber-3,,PTO 4,1
1,6,17,8,Attack2,492480.0,PAED,671,646,Bomber,bomber-3,,PTO 24,1
